pack_name,piece_count_1,piece_count_2,difficulty_rating_1,difficulty_rating_2,brand_1,brand_2,num_puzzles,pieces_d1,pieces_d2,pieces_d3,pieces_d4,piece_count_pack,difficulty_rating_pack,w_pieces_diff_transformed,holdtime
Stumpcraft Puzzles Julie DeBoer Badlands To The Bone Artifact Puzzles After The Tiger Hunt,325,272,2,1,unknown,Artifact,2,272,325,0,0,597,1,-0.43127086040835144,10.826632192953356
Artifact Puzzles Tomasz Pietrzyk Cello Artifact Puzzles William Glackens Cape Cod Pier,165,139,1,3,Artifact,Artifact,2,165,0,139,0,304,2,-1.1189481185057066,2.996835912584456
Artifact Puzzles Kevin Sloan Burden of Formality Artifact Puzzles Nadiezda Night Ship,432,283,2,2,Artifact,Artifact,2,0,715,0,0,715,2,0.3238487816772822,6.00275269540882
Stumpcraft Puzzles Monique Munoz We Are The Lotus Kids ,888,0,3,2,Other-Laser-cut,Other-Laser-cut,1,0,0,888,0,888,3,1.588805594230016,11.202756945669918
Artifact Puzzles Joe Vaux Big Fish Eat Little Fish Artifact Puzzles Victor Molev Tale Of The Lost Space,402,252,3,4,Artifact,Artifact,2,0,0,402,252,654,3,1.1865334223994786,9.778700453899871
Artifact Puzzles Daniel Merriam Tailspin (Discontinued Limited Edition) Ecru Puzzles Aaron Wolf The Kingdom,303,214,2,2,Artifact,Ecru,2,0,517,0,0,517,2,-0.24392326145909074,7.130896881196169
Nautilus Puzzles Arnold Bocklin Isle Of The Dead ,510,0,3,2,Nautilus,Nautilus,1,0,0,510,0,510,3,0.44964964410806096,3.1548561996885187
Nautilus Puzzles Oxana Zaika Summer Cat ,533,0,2,2,Nautilus,Nautilus,1,0,533,0,0,533,2,-0.19297411751299898,9.044726174161424
Stumpcraft Mandy Budan Falling ,460,0,3,2,Other-Laser-cut,Other-Laser-cut,1,0,0,460,0,460,3,0.25867160187802024,6.003199911301829
Artifact Puzzles Angie Rees The Skating Party Artifact Puzzles Vikram Madan North Star,505,480,2,2,Artifact,Artifact,2,0,985,0,0,985,2,0.944407864550166,12.00601923357169
Artifact Puzzles Arreguin Jaguars ,505,0,3,2,Artifact,Artifact,1,0,0,505,0,505,3,0.43114687048149664,8.987776954809178
Artifact Puzzles Angie Rees The Carrot Artifact Puzzles Kozyndan Bunny Blossoms,304,380,1,2,Artifact,Artifact,2,304,380,0,0,684,1,-0.1961274281064647,7.979199895234722
DaVici Puzzles Diana Zimens City Of Cats ,700,0,2,2,DaVici,DaVici,1,0,700,0,0,700,2,0.28493402377865096,8.953599390469815
Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Martin Heade Two Hummingbirds At Nest,314,289,1,2,Artifact,Artifact,2,314,289,0,0,603,1,-0.4840884189003241,9.70105868883934
Artifact Puzzles Dany Paragouteva Magic Carpet Artifact Puzzles Matte Stephens Central Park Fifth Avenue,305,439,2,3,Artifact,Artifact,2,0,305,439,0,744,2,0.8996325403251102,5.776753580194815
Ecru Puzzles Richard Friend Limberlost Woods Ecru Puzzles Mystery Puzzle #15,355,357,3,2,Ecru,Ecru,2,0,357,355,0,712,2,0.7400650139425644,13.96563299976493
Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,2,Artifact,Artifact,2,0,296,306,0,602,2,0.4249513289062019,11.217464363451423
Artifact Puzzles Gore Icknield Way Artifact Puzzles Charles Courney Curran Lotus Lilies,317,329,2,3,Artifact,Artifact,2,0,317,329,0,646,2,0.5593097396194932,5.967699254540636
Ecru Puzzles Erin Hanson Cypress Lights Artifact Puzzles Vincent Van Gogh Two Figures In the Undergrowth,398,446,3,3,Artifact,Ecru,2,0,0,844,0,844,3,1.4759863901231776,10.822110216830708
Stumpcraft Melissa McKinnon Bursting Blooms Whimsy Puzzles Bouquet of Flowers,345,350,3,3,Other-Laser-cut,Other-Laser-cut,2,0,0,695,0,695,3,1.0609468646720255,4.2979822717071645
Stumpcraft Roland Gissing Sunset Glow Stumpcraft Travis Anderson Tea From The Void,325,0,2,2,unknown,unknown,1,0,325,0,0,325,2,-0.9627068847095733,5.120240667062199
Artifact Puzzles Van Gogh Sea At Saintes-Maries Artifact Puzzles Monet Summer,211,311,3,3,Artifact,Artifact,2,0,0,522,0,522,3,0.49355355466546424,7.970957221180115
Ecru Puzzles Mystery Puzzle #16 Artifact Puzzles Jethro Buck Wild Things,331,530,2,3,Artifact,Ecru,2,0,331,530,0,861,2,1.222566432641649,11.13617102589721
Artifact Puzzles Iwona Lifsches Poohsticks Artifact Puzzles Deccan Miniature,261,150,1,2,Artifact,Artifact,2,261,150,0,0,411,1,-1.1697223242291854,5.948975619878299
Nautilus Puzzles Hieronymous Bosch Beasts In the Garden Of Earthly Delights ,407,0,2,2,Nautilus,unknown,1,0,407,0,0,407,2,-0.6273772864370792,3.808645016605011
Stumpcraft Puzzles Tom Thomson Soft Maple in Autumn ,408,0,3,2,Other-Laser-cut,Other-Laser-cut,1,0,0,408,0,408,3,0.04426729577175574,5.797769877669005
Liberty Puzzles Dr. Seuss A Plethora of Fish ,470,0,2,2,Liberty,Liberty,1,0,470,0,0,470,2,-0.400144755823713,3.833606830587627
Liberty Puzzles Linda Israel Troublesome Moose ,517,0,3,2,Liberty,Liberty,1,0,0,517,0,517,3,0.47534538500083473,6.937684206803241
Artifact Puzzles Waterhouse Lady of Shalott Artifact Puzzles Piero Di Cosimo Liberazione Di Andromeda,347,411,3,3,Artifact,Artifact,2,0,0,758,0,758,3,1.2432371283559314,5.075448567802766
Artifact Puzzles Daniel Merriam On The Go (Discontinued Limited Edition) Artifact Puzzles Kevin Sloan The Gift Arrives,295,344,1,1,Artifact,Artifact,2,639,0,0,0,639,1,-0.9871941312432425,8.91404004778352
DaVici Puzzles Russian Tryptych ,1000,0,3,2,DaVici,DaVici,1,0,0,1000,0,1000,3,1.8596170998998247,7.840327911021783
Ecru Puzzles Franz Marc Cat Ecru Puzzles Patricia Hopwood-Wade Snowbirds,138,209,4,3,Ecru,Ecru,2,0,0,209,138,347,3,-0.02104714429205914,2.694679368653565
Liberty Puzzles Linnea Pergola Portofino Italy Ecru Puzzles Allen Gilbert Cram Fishermans Cottage,630,158,2,2,Ecru,Liberty,2,0,788,0,0,788,2,0.5056258888555227,7.676680732974121
Artifact Puzzles Roch Urbaniak Unexpected Visitor Artifact Puzzles Lucas Cranach the Elder Hunting at Hartenfels Castle,303,349,2,1,Artifact,Artifact,2,349,303,0,0,652,1,-0.37451755632124767,4.960840222029178
Snowflake Puzzles Libertys Starry Night by Mark Whitesell Snowflake Puzzles Fractal Digital Art,500,500,3,4,Other-Hand-cut,Other-Hand-cut,2,0,0,500,500,1000,3,2.2264237314156765,7.361967313436273
Artifact Puzzles Viktor Vasnetsov Sleeping Princess Artifact Puzzles Tomasz Pietrzyk Circle of Time,137,220,1,1,Artifact,Artifact,2,357,0,0,0,357,1,-1.7486630182437668,9.353994817482407
Nautilus Puzzles Pip Shuckburgh Dance of the Elephants Nautilus Puzzles Alphonse Mucha Spring,499,122,2,2,Nautilus,Nautilus,2,0,621,0,0,621,2,0.0699313556114323,11.854192059368184
Artifact Puzzles Hopwood-Wade Emu Afternoon Tea Artifact Puzzles Justin Hillgrove Word Travels South,346,456,1,1,Artifact,Artifact,2,802,0,0,0,802,1,-0.6502487222450095,4.025281950852894
Liberty Puzzles Karen Williams-Brusubardis Yanapuma Liberty Puzzles Alice Schille Water Lilies,501,544,3,2,Liberty,Liberty,2,0,544,501,0,1045,2,1.5269005059186957,9.825786685198102
Artifact Puzzles Vikram Madan Robot Creation Myth Artifact Puzzles Vikram Madan Physical Impossibility,382,292,2,1,Artifact,Artifact,2,292,382,0,0,674,1,-0.20878153379589617,5.9981039182360645
Artifact Puzzles Claire Henley Sailing Round The Mount Artifact Puzzles Angie Rees When Whales Set Sail,256,278,1,1,Artifact,Artifact,2,534,0,0,0,534,1,-1.2369590266947619,3.942945060008808
Liberty Puzzles Linnea Pergola Barcelona ,673,0,2,2,Liberty,Liberty,1,0,673,0,0,673,2,0.2134190558457594,10.890500090761886
Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,300,2,1,Ecru,Other-Hand-cut,2,300,500,0,0,800,1,0.15092792347071468,6.093970044906678
Artifact Puzzles Kristian Adam Jacuzzi Boyz Ecru Puzzles Kristian Adam Pizza Boyz,283,387,1,1,Artifact,Ecru,2,670,0,0,0,670,1,-0.9189040547677534,8.81312740377904
Artifact Puzzles Renoir Dance At Le Moulin De La Galette Artifact Puzzles Monet Woman With Parasol,347,357,2,2,Artifact,Artifact,2,0,704,0,0,704,2,0.29536685158340276,4.841945914634629
Artifact Puzzles Edward Hopper Nighthawks  Artifact Puzzles Richard Friend The Just Reproach,374,396,2,3,Artifact,Artifact,2,0,374,396,0,770,2,0.9090604780683892,9.140860278065269
Artifact Puzzles Amedeo Simonetti Artifact Puzzles Renoir Pears,269,166,2,1,Artifact,Artifact,2,166,269,0,0,435,1,-0.846456375590787,3.932204969668183
Artifact Puzzles Edward Hopper Chop Suey Artifact Puzzles Edward Hopper Nighthawks ,346,374,1,1,Artifact,Artifact,2,720,0,0,0,720,1,-0.8131931967421905,5.041900961873553
Artifact Puzzles Geoffrey Gersten Poker Tree Artifact Puzzles Rekunenko Charming Village,288,282,1,1,Artifact,Artifact,2,570,0,0,0,570,1,-1.1478048106078145,4.935729720476007
Liberty Puzzle Dr. Seuss Plethora of Cats Liberty Puzzles Linnea Pergola Metropolitain,545,616,3,1,Liberty,Liberty,2,616,0,545,0,1161,2,1.221623566584456,10.02942155696566
Artifact Puzzles Erin Hanson Dawning Saguaro Artifact Puzzles Jethro Buck Fishies,418,355,2,4,Artifact,Artifact,2,0,418,0,355,773,3,1.2263350240637985,10.58258794286603
Artifact Puzzles Kessel Bugs Double-sided  Artifact Puzzles Fernand Pelez Saltimbanques,119,169,2,1,Artifact,Artifact,2,169,119,0,0,288,1,-1.589119570568024,5.055614550035255
Artifact Puzzles Tyukanov Uprising Of The Sausages Artifact Puzzles Munch The Scream,360,232,3,2,Artifact,Artifact,2,0,232,360,0,592,2,0.4668068337577068,3.8767550453899537
Artifact Puzzles Tyukanov Purgatory Artifact Puzzles Rylov Sunset,659,80,3,2,Artifact,Artifact,2,0,80,659,0,739,2,1.1121957763418433,7.99431731578052
Artifact Puzzles Tomasz Pietrzyk Whole City Aquatic Moving Company Artifact Puzzles Kahlil Rintye Cosmic Dragon,518,504,2,3,Artifact,Artifact,2,0,518,504,0,1022,2,1.4898734380411809,6.000959973604607
Ecru Puzzles Aaron Wolf Siege Of Cranes Ecru Puzzles Aaron Wolf Lost Civilization,437,447,3,3,Ecru,Ecru,2,0,0,884,0,884,3,1.578710121105953,7.08698398361353
Liberty Puzzle Konstatin Gorbatov A Winters Day Ecru Puzzles Kawase Hasui Nocturne,527,145,3,1,Ecru,Liberty,2,145,0,527,0,672,2,0.6807074611552705,5.105543198347581
Artifact Puzzles Tyson Grumm The Sleepover Artifact Puzzles Paul Bond The Yogi,405,310,1,1,Artifact,Artifact,2,715,0,0,0,715,1,-0.8235329233237091,4.343977545356887
Artifact Puzzles Great Robot Migration ,480,0,3,2,Artifact,Artifact,1,0,0,480,0,480,3,0.3366956847638468,5.052115139415451
Artifact Puzzles Sophie Taeuber-Arp Composition Artifact Puzzles August Macke Turkish Cafe,302,478,3,2,Artifact,Artifact,2,0,478,302,0,780,2,0.8306275056456371,4.062291613023241
Liberty Puzzles Lynon Aksamit Octopus ,495,0,3,2,Liberty,Liberty,1,0,0,495,0,495,3,0.3937604476424351,7.021738235083565
Artifact Puzzles Monet Chrysanthemums Artifact Puzzles Nadieh Bremer Color Dream,262,403,3,2,Artifact,Artifact,2,0,403,262,0,665,2,0.5248326683448857,4.970726666169653
Artifact Puzzles Poynter Israel In Egypt Artifact Puzzles Bruegel Tower of Babel,310,377,2,2,Artifact,Artifact,2,0,687,0,0,687,2,0.25074193890788354,4.546719675181713
Liberty Puzzles Janice Larson Spring Garden Liberty Puzzles Linnea Pergola Left Bank Afternoon,466,572,3,2,Liberty,Liberty,2,0,572,466,0,1038,2,1.4846728323072897,9.848509507668275
Artifact Puzzles Van Gogh De Sterrennacht  Artifact Puzzles Kathryn Freeman The Sunday Paper Wooden,336,177,3,2,Artifact,Artifact,2,0,177,336,0,513,2,0.23481098526076424,7.8343787012627315
Liberty Puzzles Sarah Gentry Abundance Liberty Puzzles A Resounding Success,569,513,1,3,Liberty,Liberty,2,569,0,513,0,1082,2,1.0837216723650367,6.228037636204329
Artifact Puzzles Sandi Rigby Botanical Dreaming ,1273,0,3,2,Artifact,Artifact,1,0,0,1273,0,1273,3,2.4419620702266456,12.203599366442234
Ecru Puzzles Hokusai Wave Ecru Puzzles Rachell Sumpter Wild Moor,327,260,2,1,Ecru,Ecru,2,260,327,0,0,587,1,-0.44523872960924094,8.085852072905915
Liberty Puzzles Linnea Pergola San Miguel de Allende Ecru Puzzles Maurice Denis Pittsburgh Sunset,527,290,3,2,Ecru,Liberty,2,0,290,527,0,817,2,1.135560527645841,7.116634874370497
Liberty Puzzles Dr. Seuss Joseph Katz and His Coat of Many Colors Liberty Puzzles Harrison Weir The Dogs Dinner Party,418,447,1,3,Liberty,Liberty,2,418,0,447,0,865,2,0.7178104767267174,9.293756358413658
Stave Puzzles Hide n Seek Artifact Puzzles Valentin Rekunenko Swordfight,125,439,3,3,Artifact,Stave,2,0,0,564,0,564,3,0.6419669813473136,12.219574322473958
Liberty Puzzles James Sommerville Ocean Life ,769,0,3,2,Liberty,Liberty,1,0,0,769,0,769,3,1.2739871953219535,7.1531044438462965
Snowflake Puzzles Portrait of an Elizabethan Woman ,451,0,3,2,Other-Hand-cut,Other-Hand-cut,1,0,0,451,0,451,3,0.22279939577881486,9.775647031383194
Ecru Puzzles Mystery Puzzle #19 Ecru Puzzles Mystery Puzzle #14,355,398,2,3,Ecru,Ecru,2,0,355,398,0,753,2,0.8754007433402455,7.254820204933415
Artifact Puzzles Bill Carman Golden Whistle Artifact Puzzles Jim Flora Big Bank Robbery,318,302,3,3,Artifact,Artifact,2,0,0,620,0,620,3,0.8284782203073379,11.653387882504468
"Liberty Puzzles Paul Signac The Herb Market, Verona Liberty Puzzles Claude Monet The Artists Garden at Giverny",505,531,1,3,Liberty,Liberty,2,505,0,531,0,1036,2,1.0738406581092517,6.088587477180891
Snowflake Puzzles Hiroshige Ando Minowa Kanasugi Mikawashims Snowflake Puzzles Seba,506,522,1,1,Other-Hand-cut,Other-Hand-cut,2,1028,0,0,0,1028,1,-0.2535963682327173,9.842501367934444
Liberty Puzzles Claude Monet The Parc Monceau ,507,0,3,2,Liberty,Liberty,1,0,0,507,0,507,3,0.4385630117207532,7.033831530429375
Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat,262,364,2,3,Ecru,Ecru,2,0,262,364,0,626,2,0.5533958107681397,8.149930602689468
Artifact Puzzles Utagawa Kuniyoshi Cats Artifact Puzzles Outsider Insider,258,409,3,3,Artifact,Artifact,2,0,0,667,0,667,3,0.9762730362613284,8.62372650911853
Mr. Gogo Puzzles Hypnosis ,472,0,4,2,Other-Hand-cut,Other-Hand-cut,1,0,0,0,472,472,4,0.8584250251725805,11.121998418778343
Artifact Puzzles Bikaner Elephants Artifact Puzzles Raoul Dufy Boats,170,136,1,1,Artifact,Artifact,2,306,0,0,0,306,1,-1.9280985153147678,17.948757577181286
Puzzlewood Puzzles Mangula Flock Of Birds ,376,0,3,2,Other-Hand-cut,Other-Hand-cut,1,0,0,376,0,376,3,-0.09717413265004028,19.35396524630137
Artifact Puzzles Peruvian Tapestry Artifact Puzzles Susan Loy Marriage Of Two Minds,268,255,3,3,Artifact,Artifact,2,0,0,523,0,523,3,0.49718080031385303,34.012913527221606
Lumengrave Floral Dream Ecru Puzzles Iwona Lifsches Weekend In Sommersby,325,0,2,2,unknown,Ecru,1,0,325,0,0,325,2,-0.9627068847095733,6.0564440320089465
Artifact Puzzles Rachel Pedder-Smith Herbarium Artifact Puzzles Kessel Butterflies,79,161,4,4,Artifact,Artifact,2,0,0,0,240,240,4,-0.36603661990455927,20.24610131116012
Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,2,Artifact,Artifact,2,0,296,306,0,602,2,0.4249513289062019,23.76024757418936
Artifact Puzzles Van Gogh Undergrowth With Two Figures Artifact Puzzles Allen Douglas The Kraken,446,219,4,4,Artifact,Artifact,2,0,0,0,665,665,4,1.5854439130294729,27.88823086923551
Artifact Puzzles Tyukanov Uprising Of The Sausages Artifact Puzzles Munch The Scream,360,232,3,2,Artifact,Artifact,2,0,232,360,0,592,2,0.4668068337577068,9.008896701269178
Artifact Puzzles Rachell Sumpter Chinatown Quadtych ,1121,0,3,2,Artifact,Artifact,1,0,0,1121,0,1121,3,2.1297039204019153,16.131789872793426
Liberty Puzzles Plants And Insects ,568,0,3,2,Liberty,Liberty,1,0,0,568,0,568,3,0.6557006339177948,18.252100508008844
Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,300,2,1,Ecru,Other-Hand-cut,2,300,500,0,0,800,1,0.15092792347071468,34.06533828564181
"Liberty Puzzles Boris Kustodiyev Winter Carnival Fair, 1919 Liberty Puzzles Ando Hiroshige Atagoshita and Yabu Lane",537,318,2,2,Liberty,Liberty,2,0,855,0,0,855,2,0.6625425626345547,34.14928918980817
Liberty Puzzles Vincent Van Gogh Flowering Garden Ecru Puzzles Mystery Puzzle #19,386,355,2,2,Ecru,Liberty,2,0,741,0,0,741,2,0.3899933689518802,27.05808874688266
Mr. Gogo Puzzles Magic Flower Artifact Puzzles Carl Larsson Holiday Reading,300,163,4,2,Artifact,Other-Hand-cut,2,0,163,0,300,463,3,0.44472779668125706,27.604998829748947
Liberty Puzzles Donna Schuster In The Garden Liberty Puzzles Centenario,378,477,3,3,Liberty,Liberty,2,0,0,855,0,855,3,1.504562961076133,33.98014695975862
Liberty Puzzles William Glackens Mahone Bay Liberty Puzzles Renoir Chrysanthemums,473,535,2,2,Liberty,Liberty,2,0,1008,0,0,1008,2,0.9915700502785519,34.000366145845625
Mr. Gogo Puzzles Just A Challenge Mr. Gogo Puzzles Lucky Flower ,264,269,2,2,Other-Hand-cut,Other-Hand-cut,2,0,533,0,0,533,2,-0.19297411751299898,20.70491104774925
Nautilus Puzzles Summer Hummingbird Nautilus Puzzles Sloth Among The Butterflies,222,143,1,1,Nautilus,Nautilus,2,365,0,0,0,365,1,-1.7221466454875405,20.79446024821191
Liberty Puzzles Sue Coccia Frog ,498,0,3,2,Liberty,Liberty,1,0,0,498,0,498,3,0.4050304170046288,27.722304467831897
Artifact Puzzles Albert Bierstadt Valley Of The Yosemite Ecru Puzzles Erin Hanson Hues Of Zion,494,219,3,3,Artifact,Ecru,2,0,0,713,0,713,3,1.1141497016193669,11.645423814755556
Puzzlemonk Sanctuary Puzzlewood Four Trains,325,0,2,2,unknown,unknown,1,0,325,0,0,325,2,-0.9627068847095733,3.831436180448669
Artifact Puzzles Edward Hopper Nighthawks  Artifact Puzzles Richard Friend The Just Reproach,374,396,2,3,Artifact,Artifact,2,0,374,396,0,770,2,0.9090604780683892,21.674784365596043
Artifact Puzzles Eric Joyner Indecision Artifact Puzzles Alceste Campriani Pappagalli,166,201,2,2,Artifact,Artifact,2,0,367,0,0,367,2,-0.7845018705917945,17.894087320262884
Artifact Puzzles Joachim Patinir Crossing the River Styx Artifact Puzzles Ton Schulten Langs De Oever,168,134,2,1,Artifact,Artifact,2,134,168,0,0,302,1,-1.4062332966436921,3.915848228072743
Artifact Puzzles Bikaner Elephants Artifact Puzzles Raoul Dufy Boats,170,136,1,1,Artifact,Artifact,2,306,0,0,0,306,1,-1.9280985153147678,0.92801788402103
Artifact Puzzles Gerome Carpet Merchant Artifact Puzzles Brueghel Noahs Ark,400,311,2,1,Artifact,Artifact,2,311,400,0,0,711,1,-0.12307443806437963,28.720070420428588
Artifact Puzzles Gore Icknield Way Artifact Puzzles Charles Courney Curran Lotus Lilies,317,329,2,3,Artifact,Artifact,2,0,317,329,0,646,2,0.5593097396194932,37.95114120679776
Artifact Puzzles APAK Harmonious Kingdom Artifact Puzzles Martin Heade Two Hummingbirds At Nest,434,289,1,2,Artifact,Artifact,2,434,289,0,0,723,1,-0.27958231295444974,35.97594565966345
Ecru Puzzles Erin Hanson Cypress Lights Artifact Puzzles Vincent Van Gogh Two Figures In the Undergrowth,398,446,3,3,Artifact,Ecru,2,0,0,844,0,844,3,1.4759863901231776,21.03408903318569
Mosaic Puzzles Van Gogh Cafe Terrace At Night Mosaic Puzzles Ciro Marchetti Koi Pond,325,170,2,2,unknown,unknown,2,0,495,0,0,495,2,-0.3157778033900763,35.22343387858294
DaVici Puzzles Nadezhda Strelkina Peace On Earth ,695,0,2,2,DaVici,DaVici,1,0,695,0,0,695,2,0.27183525277538384,34.804814915234665
Ecru Puzzles William Penhallow Henderson Lucero Place Artifact Puzzles Jonik Rapunzel ,385,411,2,1,Artifact,Ecru,2,411,385,0,0,796,1,-0.018108257278174934,8.082183720677003
Ecru Puzzles Hokusai Wave Ecru Puzzles Rachell Sumpter Wild Moor,327,260,2,1,Ecru,Ecru,2,260,327,0,0,587,1,-0.44523872960924094,20.05311923672448
Ecru Puzzles William Penhallow Henderson Lucero Place Artifact Puzzles Georges Seurat Grand Jatte,385,482,2,2,Artifact,Ecru,2,0,867,0,0,867,2,0.6897465680221743,20.969728333826424
Artifact Puzzles Edward Hopper Chop Suey Ecru Puzzles Nico Klopp Martigues,300,300,1,3,Artifact,Ecru,2,300,0,300,0,600,2,0.0096421570824912,15.109336487812556
Nautilus Puzzles Andre Derain The Drying Sails ,407,0,2,2,Nautilus,unknown,1,0,407,0,0,407,2,-0.6273772864370792,15.784872818496853
DaVici Red Book ,700,0,3,2,DaVici,DaVici,1,0,0,700,0,700,3,1.0758194445125582,43.92222220569816
"Victory Puzzles Gay Harbour, Cornwall (Vintage 1950s) Silverton Puzzle Company Garden Scene in Brittany",350,300,1,2,Other-Hand-cut,Other-Hand-cut,2,350,300,0,0,650,1,-0.3830290426626323,28.71222152425144
Artifact Puzzles Eric Joyner Comrades Artifact Puzzles Joe Vaux Message In A Bottle,180,296,1,1,Artifact,Artifact,2,476,0,0,0,476,1,-1.389714727632178,34.725084638969165
Artifact Puzzles Tyson Grumm The Sleepover Artifact Puzzles Paul Bond The Yogi,405,310,1,1,Artifact,Artifact,2,715,0,0,0,715,1,-0.8235329233237091,25.772349452274643
Liberty Puzzles Linnea Pergola Machu Picchu ,670,0,2,2,Liberty,Liberty,1,0,670,0,0,670,2,0.20535206193735908,20.89263474698092
Artifact Puzzles - William Glackens Cape Cod Pier Artifact Puzzles Julius LeBlanc Stewart Yachting,139,319,2,2,Artifact,Artifact,2,0,458,0,0,458,2,-0.4417389153981614,50.7141456608007
Liberty Puzzles James Sommerville Ocean Life ,769,0,3,2,Liberty,Liberty,1,0,0,769,0,769,3,1.2739871953219535,28.7955463974906
Nautilus Puzzles The Baja Trail ,500,0,2,2,Nautilus,Nautilus,1,0,500,0,0,500,2,-0.2992575406712612,28.90986141153993
Artifact Puzzles Angie Rees Happy Harbor Ecru Puzzles Iwona Lifsches Weekend in Sommersby,281,355,2,1,Artifact,Ecru,2,355,281,0,0,636,1,-0.43999097603380616,59.10034229319597
