memberID,holdtime,puzzlepack,pack_name,piece_count_1,piece_count_2,difficulty_rating_1,difficulty_rating_2,brand_1,brand_2,num_puzzles
member314,120.12577794659936,DaVici Yana Fefelova Christmas Angel DaVici Josephine Wall Winter Dreaming,DaVici Yana Fefelova Christmas Angel DaVici Josephine Wall Winter Dreaming,250,400,1,2,DaVici,DaVici,2
member314,62.10418777756313,Artifact Puzzles Dennis Brady Circles and Squares Artifact Puzzles Diego Mazzeo Mechanical Griffin,Artifact Puzzles Dennis Brady Circles and Squares Artifact Puzzles Diego Mazzeo Mechanical Griffin,65,207,1,2,Artifact,Artifact,2
member314,48.02430577192428,Artifact Puzzles APAK Celebrating Nature Artifact Puzzles Angie Rees Precious Cargo,Artifact Puzzles APAK Celebrating Nature Artifact Puzzles Angie Rees Precious Cargo,412,399,3,2,Artifact,Artifact,2
member314,136.9329911126609,Artifact Puzzles Allie Sullberg Lets Dance Artifact Puzzles Kevin Sloan Welcome to the Wilderness,Artifact Puzzles Allie Sullberg Lets Dance Artifact Puzzles Kevin Sloan Welcome to the Wilderness,367,418,2,2,Artifact,Artifact,2
member314,41.28575616713007,Matt Lyon Monastery Jim Flora Big Bank Robbery,Matt Lyon Monastery Jim Flora Big Bank Robbery,460,302,2,3,unknown,unknown,2
member314,25.96916415057484,DaVici Puzzles Nadezhda Strelkina Peace On Earth ,DaVici Puzzles Nadezhda Strelkina Peace On Earth ,695,0,2,2,DaVici,DaVici,1
member314,14.09838194099243,Artifact Puzzles Joe Vaux Feathered Friends Artifact Puzzles Nicoletta Ceccoli Its My Party,Artifact Puzzles Joe Vaux Feathered Friends Artifact Puzzles Nicoletta Ceccoli Its My Party,134,216,2,1,Artifact,Artifact,2
member314,53.21594997872137,Artifact Puzzles Viktor Vasnetsov Sleeping Princess Artifact Puzzles Tomasz Pietrzyk Circle of Time,Artifact Puzzles Viktor Vasnetsov Sleeping Princess Artifact Puzzles Tomasz Pietrzyk Circle of Time,137,220,1,1,Artifact,Artifact,2
member314,21.80281286473353,DaVici Puzzles Akhmatova Return DaVici Puzzles Fairy Tea Party,DaVici Puzzles Akhmatova Return DaVici Puzzles Fairy Tea Party,160,350,1,1,DaVici,DaVici,2
member314,30.17878297982509,Stumpcraft Julien Deval Malediction ,Stumpcraft Julien Deval Malediction ,472,0,3,2,Other-Laser-cut,Other-Laser-cut,1
member314,8.200246768585,Ecru Puzzles Mystery Puzzle #21 Artifact Puzzles Allen Douglas The Kraken,Ecru Puzzles Mystery Puzzle #21 Artifact Puzzles Allen Douglas The Kraken,181,219,2,3,Artifact,Ecru,2
member314,15.852491291564805,Artifact Puzzles Hopwood-Wade Emu Afternoon Tea Artifact Puzzles Justin Hillgrove Word Travels South,Artifact Puzzles Hopwood-Wade Emu Afternoon Tea Artifact Puzzles Justin Hillgrove Word Travels South,346,456,1,1,Artifact,Artifact,2
member314,53.908371439940176,Wentworth Puzzles Eduard ArtBeat Studios Water Drop Wentworth Puzzles Olga Salt Fractal Geometry,Wentworth Puzzles Eduard ArtBeat Studios Water Drop Wentworth Puzzles Olga Salt Fractal Geometry,280,287,2,4,Wentworth,Wentworth,2
member314,3.919006159319121,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party,154,206,1,1,Artifact,Artifact,2
member314,5.965679057340591,Starz Puzzles Dean Russo Best Friends Puzzle Lab Mandy Leinbach Papa Bear,Starz Puzzles Dean Russo Best Friends Puzzle Lab Mandy Leinbach Papa Bear,159,200,2,2,Other-Laser-cut,Other-Laser-cut,2
member314,4.868185531887998,DaVici Josephine Wall Winter Dreaming ,DaVici Josephine Wall Winter Dreaming ,400,0,1,2,DaVici,DaVici,1
member314,45.14690035605163,Artifact Puzzles Daniel Merriam Tailspin (Discontinued Limited Edition) Artifact Puzzles Tom Kid McCay City (Discontinued),Artifact Puzzles Daniel Merriam Tailspin (Discontinued Limited Edition) Artifact Puzzles Tom Kid McCay City (Discontinued),303,415,3,3,Artifact,Artifact,2
member314,36.0939532977435,Joyful Nook Gallery Christmas Cheer Joyful Nook Gallery The Christmas Crew,Joyful Nook Gallery Christmas Cheer Joyful Nook Gallery The Christmas Crew,236,201,1,1,unknown,unknown,2
member315,6.0555854434155325,Stumpcraft Puzzles Julie DeBoer Badlands To The Bone Artifact Puzzles After The Tiger Hunt,Stumpcraft Puzzles Julie DeBoer Badlands To The Bone Artifact Puzzles After The Tiger Hunt,325,272,2,1,unknown,Artifact,2
member315,0.8994657982944907,Hartmaze Puzzles Hundred Birds Paying Homage to The Phoenix Whimsy Puzzles Picasso A Bouquet of Beautiful Flowers In A Modern Style,Hartmaze Puzzles Hundred Birds Paying Homage to The Phoenix Whimsy Puzzles Picasso A Bouquet of Beautiful Flowers In A Modern Style,325,170,2,2,unknown,unknown,2
member315,19.85571812882133,Wentworth Puzzles Victoria Elbroch Monhegan Island Maine DaVici Puzzles Alina Plavetc Life Of The Birds,Wentworth Puzzles Victoria Elbroch Monhegan Island Maine DaVici Puzzles Alina Plavetc Life Of The Birds,609,164,2,1,Wentworth,DaVici,2
member315,15.713212295936586,Artifact Puzzles Kevin Sloan Burden of Formality Artifact Puzzles Nadiezda Night Ship,Artifact Puzzles Kevin Sloan Burden of Formality Artifact Puzzles Nadiezda Night Ship,432,283,2,2,Artifact,Artifact,2
member315,31.14702613730285,Artifact Puzzles Some Enchanted Evening Artifact Puzzles Randal Spangler Fireside Fairytales,Artifact Puzzles Some Enchanted Evening Artifact Puzzles Randal Spangler Fireside Fairytales,422,364,3,2,Artifact,Artifact,2
member315,12.078459712776262,Hartmaze Cheguers Peaceful Puzzles Van Gogh Courtyard of the Hospital at Arles,Hartmaze Cheguers Peaceful Puzzles Van Gogh Courtyard of the Hospital at Arles,325,0,2,2,unknown,unknown,1
member315,30.68518598474065,BCB Puzzles Henry Victor Lesur Marchands Des Fleurs Black Bear Puzzles In Search Of Sea,BCB Puzzles Henry Victor Lesur Marchands Des Fleurs Black Bear Puzzles In Search Of Sea,300,350,2,2,Other-Hand-cut,Other-Hand-cut,2
member315,63.72325279352272,Artifact Puzzles Angie Rees The Skating Party Artifact Puzzle Tom Kidd Dunne Estates,Artifact Puzzles Angie Rees The Skating Party Artifact Puzzle Tom Kidd Dunne Estates,502,423,2,1,Artifact,Artifact,2
member315,21.718995942759584,Artifact Puzzles William Gropper Folklore Map Artifact Puzzles Kirby Scudder Palo Alto Map,Artifact Puzzles William Gropper Folklore Map Artifact Puzzles Kirby Scudder Palo Alto Map,348,418,2,2,Artifact,Artifact,2
member315,13.007723087268426,BCB Puzzles Klimt The Apple Tree BCB Puzzles Mucha Four Seasons,BCB Puzzles Klimt The Apple Tree BCB Puzzles Mucha Four Seasons,325,170,2,2,unknown,unknown,2
member315,112.96126228204952,Wentworth Puzzles Garry Walton Greatest Bookshop in the World ,Wentworth Puzzles Garry Walton Greatest Bookshop in the World ,1000,0,2,2,Wentworth,Wentworth,1
member315,7.998295369179294,Artifact Puzzles Karla Gerard By The Sea Artifact Puzzles Kevin Sloan Welcome To The Wilderness,Artifact Puzzles Karla Gerard By The Sea Artifact Puzzles Kevin Sloan Welcome To The Wilderness,356,418,1,2,Artifact,Artifact,2
member315,11.611940577525973,Nautilus Puzzles Dominico Ghirlandiao The Last Supper Nautilus Puzzles Hieronymous Bosch Beasts From the Garden of Earthly Delights,Nautilus Puzzles Dominico Ghirlandiao The Last Supper Nautilus Puzzles Hieronymous Bosch Beasts From the Garden of Earthly Delights,475,400,2,2,Nautilus,Nautilus,2
member315,24.72675294302996,Artifact Puzzles Gore Icknield Way Artifact Puzzles Charles Courney Curran Lotus Lilies,Artifact Puzzles Gore Icknield Way Artifact Puzzles Charles Courney Curran Lotus Lilies,317,329,2,3,Artifact,Artifact,2
member315,32.79889157902861,Artifact Puzzles Gore Icknield Way Artifact Puzzles Kevin Sloan The Gift Arrives,Artifact Puzzles Gore Icknield Way Artifact Puzzles Kevin Sloan The Gift Arrives,317,344,2,1,Artifact,Artifact,2
member315,33.68965654248434,Wentworth Puzzles Gustave Klimt Adele Bloch Bauer Wentworth Puzzles The Illuminated Manuscript,Wentworth Puzzles Gustave Klimt Adele Bloch Bauer Wentworth Puzzles The Illuminated Manuscript,609,199,2,2,Wentworth,Wentworth,2
member315,13.646687782867383,Wentworth Puzzles Holbein The Ambassadors Wentworth Puzzles Antwerpen-Centraal Railway Station Belgium,Wentworth Puzzles Holbein The Ambassadors Wentworth Puzzles Antwerpen-Centraal Railway Station Belgium,230,250,1,1,Wentworth,Wentworth,2
member315,18.770765453996297,Vintage Penelope Puzzle Boy with Green Ball Optimago Bailleul le Jeune Nouvelle Mappe-Monde,Vintage Penelope Puzzle Boy with Green Ball Optimago Bailleul le Jeune Nouvelle Mappe-Monde,80,600,2,2,Other-Hand-cut,Other-Hand-cut,2
member315,11.697415805548946,Liberty Puzzles The Poultry of the World ,Liberty Puzzles The Poultry of the World ,699,0,3,2,Liberty,Liberty,1
member315,54.03729780926214,Artifact Puzzles Paul Bond Ode To A Zen Koan Artifact Puzzles John Henry Dearle Forest Tapestry,Artifact Puzzles Paul Bond Ode To A Zen Koan Artifact Puzzles John Henry Dearle Forest Tapestry,267,577,2,4,Artifact,Artifact,2
member315,58.01442204363311,Nautilus Puzzles Tracy Miller Thanksgiving Glow Nautilus Puzzles Thomas Whittredge Autumn on the Delaware,Nautilus Puzzles Tracy Miller Thanksgiving Glow Nautilus Puzzles Thomas Whittredge Autumn on the Delaware,407,209,2,2,Nautilus,Nautilus,2
member315,47.16541864432498,Artifact Puzzles Edward Hopper Nighthawks  Artifact Puzzles Richard Friend The Just Reproach,Artifact Puzzles Edward Hopper Nighthawks  Artifact Puzzles Richard Friend The Just Reproach,374,396,2,3,Artifact,Artifact,2
member315,70.95228513044476,Wentworth Puzzles Wallace and Gromit Christmas Cake Wentworth Puzzles Wallace and Gromit Christmas,Wentworth Puzzles Wallace and Gromit Christmas Cake Wentworth Puzzles Wallace and Gromit Christmas,500,500,1,1,Wentworth,Wentworth,2
member315,28.90278675933148,Artifact Puzzles Richard Friend The Just Reproach Artifact Puzzles Jim Flora Tenement K,Artifact Puzzles Richard Friend The Just Reproach Artifact Puzzles Jim Flora Tenement K,396,436,1,2,Artifact,Artifact,2
member315,67.89437369743578,Nautilus Puzzles NASA and JPL Visions Of The Future ,Nautilus Puzzles NASA and JPL Visions Of The Future ,407,0,2,2,Nautilus,unknown,1
member315,40.72066257707419,Liberty Puzzles Plants And Insects ,Liberty Puzzles Plants And Insects ,568,0,3,2,Liberty,Liberty,1
member315,34.763771696965975,Wentworth Puzzles Lesley Hammett Winter Berries Wentworth Puzzles William Vanderdasson Silent Watch,Wentworth Puzzles Lesley Hammett Winter Berries Wentworth Puzzles William Vanderdasson Silent Watch,250,500,1,2,Wentworth,Wentworth,2
member316,1.7725447983972915,Chris Yates Remote Archipelago BCB Puzzles The Hat Shop,Chris Yates Remote Archipelago BCB Puzzles The Hat Shop,61,150,1,4,Other-Hand-cut,Other-Hand-cut,2
member316,2.1992761145227777,Liberty Puzzles Sue Coccia Frog ,Liberty Puzzles Sue Coccia Frog ,498,0,3,2,Liberty,Liberty,1
member316,2.1992761145227777,Artifact Puzzles Richard Friend Live Work Hope Artifact Puzzles Kristian Adam Mr. Pinks Place,Artifact Puzzles Richard Friend Live Work Hope Artifact Puzzles Kristian Adam Mr. Pinks Place,177,203,1,1,Artifact,Other-Laser-cut,2
member317,4.099895573294144,Artifact Puzzles - Michelle Morin Hummingbirds Artifact Puzzles Joseph Henry Sharp Medicine Teepee,Artifact Puzzles - Michelle Morin Hummingbirds Artifact Puzzles Joseph Henry Sharp Medicine Teepee,287,105,3,1,Artifact,Artifact,2
member317,8.904198114930775,Artifact Puzzles Karla Gerard Farmland Ecru Puzzles Van Gogh Almond Blossoms,Artifact Puzzles Karla Gerard Farmland Ecru Puzzles Van Gogh Almond Blossoms,154,210,1,4,Artifact,Ecru,2
member317,29.30674482803924,Artifact Puzzles Angie Rees Happy Harbor Ecru Puzzles Iwona Lifsches Weekend in Sommersby,Artifact Puzzles Angie Rees Happy Harbor Ecru Puzzles Iwona Lifsches Weekend in Sommersby,281,355,2,1,Artifact,Ecru,2
member317,26.06157722876132,Artifact Puzzles Justin Hillgrove Word Travels West Ecru Puzzles Grant Haffner Sunset On Old Montauk Highway,Artifact Puzzles Justin Hillgrove Word Travels West Ecru Puzzles Grant Haffner Sunset On Old Montauk Highway,548,282,2,2,Artifact,Ecru,2
member317,147.24956490968157,Artifact Puzzles APAK Islands Of Life Artifact Puzzles Tyukanov Uprising of the Sausages,Artifact Puzzles APAK Islands Of Life Artifact Puzzles Tyukanov Uprising of the Sausages,165,360,1,3,Artifact,Artifact,2
member318,15.30280598134486,Ecru Puzzles Grant Haffner Sunset on Old Montauk Highway Ecru Puzzles - Richard Friend A Favorite Place,Ecru Puzzles Grant Haffner Sunset on Old Montauk Highway Ecru Puzzles - Richard Friend A Favorite Place,282,142,1,1,Ecru,Ecru,2
member318,9.80989522402582,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe,314,204,1,2,Artifact,Artifact,2
member318,3.837612790670127,Artifact Puzzles Diego Mazzeo Mechanical Griffin Artifact Puzzles Galaxy Trucker,Artifact Puzzles Diego Mazzeo Mechanical Griffin Artifact Puzzles Galaxy Trucker,207,198,1,1,Artifact,Artifact,2
member318,3.785715890845058,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member318,14.831495459288762,Artifact Puzzles Tomasz Pietrzyk Tall Tower Artifact Puzzles Kevin Sloan Burden of Formality,Artifact Puzzles Tomasz Pietrzyk Tall Tower Artifact Puzzles Kevin Sloan Burden of Formality,300,423,3,3,Artifact,Artifact,2
member318,11.931386938398967,DaVici Puzzles Russian Tryptych ,DaVici Puzzles Russian Tryptych ,1000,0,3,2,DaVici,DaVici,1
member318,2.006888925157836,Stumpcraft Mandy Budan Falling ,Stumpcraft Mandy Budan Falling ,460,0,3,2,Other-Laser-cut,Other-Laser-cut,1
member318,3.9870263114775577,Artifact Puzzles Fra Angelico Adoration Of The Magi Artifact Puzzles Iwona Lifsches Merry Christmas,Artifact Puzzles Fra Angelico Adoration Of The Magi Artifact Puzzles Iwona Lifsches Merry Christmas,208,242,1,1,Artifact,Artifact,2
member318,4.356143145601898,Artifact Puzzles Karla Gerard Evening Stars Artifact Puzzles Susan Loy Bill Of Rights,Artifact Puzzles Karla Gerard Evening Stars Artifact Puzzles Susan Loy Bill Of Rights,644,303,1,2,Artifact,Artifact,2
member318,4.127151255985996,Artifact Puzzles Tomasz Pietrzyk Tall Tower Artifact Puzzles Justin Hillgrove Imps And Monsters,Artifact Puzzles Tomasz Pietrzyk Tall Tower Artifact Puzzles Justin Hillgrove Imps And Monsters,629,442,1,1,Artifact,Artifact,2
member318,11.63692111254243,Artifact Puzzles Kevin Sloan Our Gentle Giant Artifact Puzzles Kevin Sloan Consequences of Hypnosis,Artifact Puzzles Kevin Sloan Our Gentle Giant Artifact Puzzles Kevin Sloan Consequences of Hypnosis,326,282,3,3,Artifact,Artifact,2
member318,12.824707610765358,Artifact Puzzles Kevin Sloan Migration Of Knowledge  Artifact Puzzles Gavin Watson Creature Comforts,Artifact Puzzles Kevin Sloan Migration Of Knowledge  Artifact Puzzles Gavin Watson Creature Comforts,513,322,1,1,Artifact,Artifact,2
member318,5.958423625986945,Nautilus Puzzles Once Upon a Fairytale ,Nautilus Puzzles Once Upon a Fairytale ,428,0,1,2,Nautilus,Nautilus,1
member318,4.301586898374016,Artifact Puzzles Arreguin Jaguars ,Artifact Puzzles Arreguin Jaguars ,505,0,3,2,Artifact,Artifact,1
member318,8.754729641140452,Artifact Puzzles Justin Hillgrove Word Travels South Artifact Puzzles Justin Hillgrove Word Travels West,Artifact Puzzles Justin Hillgrove Word Travels South Artifact Puzzles Justin Hillgrove Word Travels West,456,548,1,2,Artifact,Artifact,2
member318,3.843111233045741,Artifact Puzzles Albert Bierstadt Valley Of The Yosemite Ecru Puzzles Erin Hanson Hues Of Zion,Artifact Puzzles Albert Bierstadt Valley Of The Yosemite Ecru Puzzles Erin Hanson Hues Of Zion,494,219,3,3,Artifact,Ecru,2
member318,6.036402837919699,Ecru Puzzles Mystery Puzzle #22 BCB Puzzles Grannys Attic,Ecru Puzzles Mystery Puzzle #22 BCB Puzzles Grannys Attic,374,170,2,2,Ecru,unknown,2
member318,1.029459409371933,Wentworth Puzzles Ocean Wentworth Puzzles World Wonders,Wentworth Puzzles Ocean Wentworth Puzzles World Wonders,250,250,2,2,Wentworth,Wentworth,2
member318,5.861312176902778,Matt Lyon Monastery Jim Flora Big Bank Robbery,Matt Lyon Monastery Jim Flora Big Bank Robbery,460,302,2,3,unknown,unknown,2
member318,26.855810677219825,Artifact Puzzles Kevin Sloan The Messenger Artifact Puzzles Tomasz Pietrzyk Circle Of Time,Artifact Puzzles Kevin Sloan The Messenger Artifact Puzzles Tomasz Pietrzyk Circle Of Time,313,220,2,1,Artifact,Artifact,2
member318,33.93285391780499,Artifact Puzzles Richard Friend The Just Reproach Artifact Puzzles Jim Flora Tenement K,Artifact Puzzles Richard Friend The Just Reproach Artifact Puzzles Jim Flora Tenement K,396,436,1,2,Artifact,Artifact,2
member318,49.942670263482974,Artifact Puzzles Angie Rees Boobie Trapped Artifact Puzzles Jonik Rapunzel,Artifact Puzzles Angie Rees Boobie Trapped Artifact Puzzles Jonik Rapunzel,340,411,2,3,Artifact,Artifact,2
member318,15.882333402792892,Artifact Puzzles Sorolla Valencia Artifact Puzzles Monet Bridge ,Artifact Puzzles Sorolla Valencia Artifact Puzzles Monet Bridge ,150,156,1,1,Artifact,Artifact,2
member318,16.81388207263463,Nautilus Puzzles Hieronymous Bosch Beasts In the Garden Of Earthly Delights ,Nautilus Puzzles Hieronymous Bosch Beasts In the Garden Of Earthly Delights ,407,0,2,2,Nautilus,unknown,1
member318,78.12851467327494,"Nikolyaaa Red Boats Wheelgiant Balancing Boulder, Northern Territory, Australia","Nikolyaaa Red Boats Wheelgiant Balancing Boulder, Northern Territory, Australia",249,425,2,2,Other-Hand-cut,Other-Laser-cut,2
member318,98.8025615024482,Nautilus Puzzles Vintage Tour De France ,Nautilus Puzzles Vintage Tour De France ,407,0,2,2,Nautilus,unknown,1
member318,14.46633124133654,Nautilus Puzzles Arnold Bocklin Isle Of The Dead ,Nautilus Puzzles Arnold Bocklin Isle Of The Dead ,510,0,3,2,Nautilus,Nautilus,1
member318,8.886072100558923,Nautilus Puzzles  Prague Clock ,Nautilus Puzzles  Prague Clock ,500,0,2,2,Nautilus,Nautilus,1
member318,11.882746243312871,Nautilus Puzzles The Baja Trail ,Nautilus Puzzles The Baja Trail ,500,0,2,2,Nautilus,Nautilus,1
member318,27.68970366120507,Wentworth Puzzles Westminster at Christmas ,Wentworth Puzzles Westminster at Christmas ,1000,0,2,2,Wentworth,Wentworth,1
member318,18.116748672990244,DaVici Puzzles Diana Zimens City Of Cats ,DaVici Puzzles Diana Zimens City Of Cats ,700,0,2,2,DaVici,DaVici,1
member318,7.79186454398456,Nautilus Puzzles Andre Derain The Drying Sails ,Nautilus Puzzles Andre Derain The Drying Sails ,407,0,2,2,Nautilus,unknown,1
member318,66.14394041399979,Artifact Puzzles Paul Bond Ode To A Zen Koan Artifact Puzzles John Henry Dearle Forest Tapestry,Artifact Puzzles Paul Bond Ode To A Zen Koan Artifact Puzzles John Henry Dearle Forest Tapestry,267,577,2,4,Artifact,Artifact,2
member318,16.111821997935916,Artifact Puzzles Bokuyo Forest  ,Artifact Puzzles Bokuyo Forest  ,689,0,4,2,Artifact,Artifact,1
member318,89.18907249604486,Artifact Puzzles Bek Cruddace British Isles Map Artifact Puzzles Jim Flora Chioggia,Artifact Puzzles Bek Cruddace British Isles Map Artifact Puzzles Jim Flora Chioggia,493,359,1,1,Artifact,Artifact,2
member318,76.80194666839358,Artifact Puzzles Rachell Sumpter Chinatown Quadtych ,Artifact Puzzles Rachell Sumpter Chinatown Quadtych ,1121,0,3,2,Artifact,Artifact,1
member319,15.012969868388078,Liberty Puzzles Phil Lewis Forest Lakes Liberty Puzzles Cats and Doves,Liberty Puzzles Phil Lewis Forest Lakes Liberty Puzzles Cats and Doves,537,318,2,2,Liberty,Liberty,2
member319,16.932955134796817,Liberty Puzzles Linnea Pergola Lugano Liberty Puzzles Erin Huybrechts Davis Woodland Wheel,Liberty Puzzles Linnea Pergola Lugano Liberty Puzzles Erin Huybrechts Davis Woodland Wheel,582,501,2,2,Liberty,Liberty,2
member319,37.168021159496064,DaVici Puzzles Millenium Tree ,DaVici Puzzles Millenium Tree ,1098,0,3,2,DaVici,DaVici,1
member319,13.14053126957066,Liberty Puzzles Linda Israel Buffalo Strength Liberty Puzzles Sarah Gentry Mels Belles,Liberty Puzzles Linda Israel Buffalo Strength Liberty Puzzles Sarah Gentry Mels Belles,486,546,2,2,Liberty,Liberty,2
member319,2.211790934125798,Liberty Puzzles Sue Coccia Great Horned Owl XS Nervous Systems Geode Puzzle,Liberty Puzzles Sue Coccia Great Horned Owl XS Nervous Systems Geode Puzzle,97,173,1,3,Liberty,Other-Laser-cut,2
member319,19.05329409135529,Artifact Puzzles Van Gogh De Sterrennacht  Artifact Puzzles Kathryn Freeman The Sunday Paper Wooden,Artifact Puzzles Van Gogh De Sterrennacht  Artifact Puzzles Kathryn Freeman The Sunday Paper Wooden,336,177,3,2,Artifact,Artifact,2
member319,19.07502641046235,Wentworth Puzzles Cobble Hill Image Best Cat Stories Artifact Puzzles Gavin Watson Creature Comforts,Wentworth Puzzles Cobble Hill Image Best Cat Stories Artifact Puzzles Gavin Watson Creature Comforts,500,322,2,2,Artifact,Wentworth,2
member319,0.557452237462662,DaVici Good Morning DaVici The Life of Birds,DaVici Good Morning DaVici The Life of Birds,170,145,1,1,DaVici,DaVici,2
member319,8.56871361251405,Stumpcraft Mandy Budan Falling ,Stumpcraft Mandy Budan Falling ,460,0,3,2,Other-Laser-cut,Other-Laser-cut,1
member319,2.337679852758206,DaVici Puzzles Akhmatova Return DaVici Puzzles Fairy Tea Party,DaVici Puzzles Akhmatova Return DaVici Puzzles Fairy Tea Party,160,350,1,1,DaVici,DaVici,2
member319,28.16698175464237,DaVici Red Book ,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member319,15.05753707381626,Stumpcraft Roland Gissing Sunset Glow Wentworth Sue Jenkins Clock,Stumpcraft Roland Gissing Sunset Glow Wentworth Sue Jenkins Clock,325,0,2,2,unknown,unknown,1
member319,4.958544636523067,Nautilus Puzzles Marin Headlands ,Nautilus Puzzles Marin Headlands ,475,0,2,2,Nautilus,Nautilus,1
member319,5.010562072591528,Liberty Puzzles Isaac Grunewald The Blue Pergola Liberty Puzzles Claude Monet The Artists Garden at Vetheuil,Liberty Puzzles Isaac Grunewald The Blue Pergola Liberty Puzzles Claude Monet The Artists Garden at Vetheuil,481,480,2,2,Liberty,Liberty,2
member319,2.9668413208505093,Artifact Puzzles Haeckel Sea Squirts Artifact Puzzles Joe Vaux Fishing Village,Artifact Puzzles Haeckel Sea Squirts Artifact Puzzles Joe Vaux Fishing Village,301,254,1,3,Artifact,Artifact,2
member319,7.385792969271563,"Liberty Puzzles Gustave Caillebotte Cliffs by the Sea at Trouville Liberty Puzzles Winslow Homer A Good Pool, Saguenay River","Liberty Puzzles Gustave Caillebotte Cliffs by the Sea at Trouville Liberty Puzzles Winslow Homer A Good Pool, Saguenay River",523,360,2,3,Liberty,Liberty,2
member319,1.7667879032806135,DaVici Josephine Wall Winter Dreaming ,DaVici Josephine Wall Winter Dreaming ,400,0,1,2,DaVici,DaVici,1
member319,2.249496244666632,Artifact Puzzles Amedeo Simonetti Artifact Puzzles Renoir Pears,Artifact Puzzles Amedeo Simonetti Artifact Puzzles Renoir Pears,269,166,2,1,Artifact,Artifact,2
member319,16.210198201611217,Liberty Puzzles Phil Lewis Sugar Magnolia ,Liberty Puzzles Phil Lewis Sugar Magnolia ,881,0,3,3,Liberty,Liberty,1
member319,10.028104101316494,DaVici Puzzles Diana Zimens City Of Cats ,DaVici Puzzles Diana Zimens City Of Cats ,700,0,2,2,DaVici,DaVici,1
member319,54.2688109863378,DaVici Puzzles Russian Tryptych ,DaVici Puzzles Russian Tryptych ,1000,0,3,2,DaVici,DaVici,1
member319,6.890065366519317,Stumpcraft Puzzles Tom Thomson Soft Maple in Autumn ,Stumpcraft Puzzles Tom Thomson Soft Maple in Autumn ,408,0,3,2,Other-Laser-cut,Other-Laser-cut,1
member319,17.208976742684825,Nautilus Puzzles Larry Eifert Two Sides of The Sea ,Nautilus Puzzles Larry Eifert Two Sides of The Sea ,501,0,2,2,Nautilus,Nautilus,1
member319,11.034624842184074,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Annya Kai Fabric Owls,182,156,1,1,Artifact,Artifact,2
member319,15.169923848954944,Stumpcraft Kim Smith Happy Holidays ,Stumpcraft Kim Smith Happy Holidays ,360,0,3,2,Other-Laser-cut,Other-Laser-cut,1
member319,3.844618297473692,BCB Puzzles Miko The Jazz Frog Choir Artifact Puzzles Iwona Lifsches Poohsticks,BCB Puzzles Miko The Jazz Frog Choir Artifact Puzzles Iwona Lifsches Poohsticks,276,261,1,1,Artifact,Other-Hand-cut,2
member319,6.914054592460671,Liberty Puzzle Jo Mora Cowboys of North America ,Liberty Puzzle Jo Mora Cowboys of North America ,729,0,2,2,Liberty,Liberty,1
member319,8.030295798330751,Artifact Puzzles Karla Gerard By The Sea Ecru Puzzles Grant Haffner Sunset on Old Montauk Highway,Artifact Puzzles Karla Gerard By The Sea Ecru Puzzles Grant Haffner Sunset on Old Montauk Highway,356,282,1,1,Artifact,Ecru,2
member319,7.693728853555139,Nervous System Jonathan McCabe Radial Series #1559 Wongo Puzzles The Butterfly,Nervous System Jonathan McCabe Radial Series #1559 Wongo Puzzles The Butterfly,80,206,1,2,Other-Laser-cut,Other-Laser-cut,2
member319,23.13056000439962,Nautilus Puzzles C. Michael Dudash Noahs Ark ,Nautilus Puzzles C. Michael Dudash Noahs Ark ,560,0,3,2,Nautilus,Nautilus,1
member319,8.711767672667708,Snowflake Puzzles Peacocks and Poppies BCB Puzzles Miko A Wonderful Day,Snowflake Puzzles Peacocks and Poppies BCB Puzzles Miko A Wonderful Day,500,300,2,1,Other-Hand-cut,Other-Hand-cut,2
member319,12.605693356950288,Nervous System Rainbow Puzzle Nervous System Earth Puzzle,Nervous System Rainbow Puzzle Nervous System Earth Puzzle,380,441,1,4,Other-Laser-cut,Other-Laser-cut,2
member319,18.76475347254481,Artifact Puzzles Edward Hopper Nighthawks Artifact Puzzles Munch The Scream,Artifact Puzzles Edward Hopper Nighthawks Artifact Puzzles Munch The Scream,374,232,2,2,Artifact,Artifact,2
member319,8.816070074976123,Liberty Puzzles Linnea Pergola Portofino Italy Ecru Puzzles Allen Gilbert Cram Fishermans Cottage,Liberty Puzzles Linnea Pergola Portofino Italy Ecru Puzzles Allen Gilbert Cram Fishermans Cottage,630,158,2,2,Ecru,Liberty,2
member319,65.18481960642215,DaVici Puzzles Meal Time DaVici Puzzles Attraction,DaVici Puzzles Meal Time DaVici Puzzles Attraction,400,240,1,1,DaVici,DaVici,2
